學年度,學期,課程大類,標籤描述,課程名稱,科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
112,1,系所,📝 一般選修,應用文及習作(一),國文學系,文學院,2.0,簡承禾,1,7,14401,0.68,1.029411765,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42051_1ARCH0033020.pdf
112,1,系所,🔥 熱門選修,文學批評,國文學系,文學院,3.0,黃儀冠,1,2,人文講堂,0.74,1.297297297,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42050_1ARCH0029030.pdf
112,1,系所,🔥 熱門選修,宋明理學,國文學系,文學院,3.0,彭維杰,4,5,14401,0.2,1.3,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42049_1ARCH0066730.pdf
112,1,系所,🔥 熱門選修,史記,國文學系,文學院,3.0,簡承禾,4,5,人文講堂,0.46,1.173913043,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42048_1ARCH0070130.pdf
112,1,系所,📝 一般選修,專家詩,國文學系,文學院,3.0,蘇慧霜,1,7,白沙書院,0.32,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42047_1ARCH0064430.pdf
112,1,系所,🔥 熱門選修,修辭學(一),國文學系,文學院,2.0,甘秉慧,1,5,14401,0.74,1.054054054,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42046_1ARCH0021520.pdf
112,1,系所,📝 一般選修,詞曲選及習作(一) B組,國文學系,文學院,3.0,詹千慧,3,5,明倫堂,0.68,1.176470588,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42045_1ARCH0125230.pdf
112,1,系所,🔥 熱門選修,詞曲選及習作(一) A組,國文學系,文學院,3.0,詹千慧,3,2,明倫堂,0.8,1.05,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42044_1ARCH0125130.pdf
112,1,系所,🔥 熱門選修,聲韻學(一),國文學系,文學院,2.0,張慧美,2,3,14401,0.74,1.081081081,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42043_1ARCH0021320.pdf
112,1,系所,🔥 熱門選修,中國哲學史(一),國文學系,文學院,3.0,張麗珠,5,4,書法教室,0.62,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42042_1ARCH0021730.pdf
112,1,系所,🔥 熱門選修,國文科教材教法,國文學系,文學院,2.0,黃儀冠,3,3,人文講堂,0.4,1.55,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42041_1ARCH0048220.pdf
112,1,系所,📝 一般選修,詞曲選及習作(一) B組,國文學系,文學院,3.0,詹千慧,2,5,明倫堂,0.68,1.235294118,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42040_1ARCH0125230.pdf
112,1,系所,🔥 熱門選修,詞曲選及習作(一) A組,國文學系,文學院,3.0,詹千慧,4,2,明倫堂,0.8,1.05,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42039_1ARCH0125130.pdf
112,1,系所,🔥 熱門選修,中國哲學史(一),國文學系,文學院,3.0,楊菁,1,2,白沙書院,0.72,1.388888889,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42038_1ARCH0021730.pdf
112,1,系所,🔥 熱門選修,聲韻學(一),國文學系,文學院,2.0,張慧美,1,5,14402,0.76,1.078947368,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42037_1ARCH0021320.pdf
112,1,系所,🔥 熱門選修,修辭學(一),國文學系,文學院,2.0,王年双,2,3,書法教室,0.74,1.135135135,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42036_1ARCH0021520.pdf
112,1,系所,🔒 系上必修 (預代),詩經,國文學系,文學院,3.0,黃忠慎,4,2,視聽教室,0.02,47.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42035_1ARCH0004230.pdf
112,1,系所,📝 一般選修,台灣語文概論,國文學系,文學院,3.0,邱湘雲,1,5,14201,0.02,15.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42034_1ARCH0082630.pdf
112,1,系所,🔒 系上必修 (預代),華語文教學,國文學系,文學院,2.0,楊曉菁,4,3,14401,0.02,34.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42033_1ARCH0162120.pdf
112,1,系所,📝 一般選修,作文教學與教材設計,國文學系,文學院,3.0,林素珍,1,5,視聽教室,0.74,0.972972973,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42032_1ARCH0076730.pdf
112,1,系所,🎓 專題/論文,散文選及習作(一) B組,國文學系,文學院,2.0,許麗芳,2,3,14201,0.04,18.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42031_1ARCH0124820.pdf
112,1,系所,📝 一般選修,散文選及習作(一) A組,國文學系,文學院,2.0,盧世達,4,7,14201,0.68,0.823529412,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42030_1ARCH0124720.pdf
112,1,系所,🔒 系上必修 (預代),文字學(一),國文學系,文學院,2.0,謝博霖,3,6,14401,0.02,37.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42029_1ARCH0006720.pdf
112,1,系所,🔒 系上必修 (預代),國文文法(一),國文學系,文學院,2.0,邱湘雲,3,3,書法教室,0.02,34.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42028_1ARCH0020720.pdf
112,1,系所,🔒 系上必修 (預代),中國文學史(一),國文學系,文學院,3.0,許麗芳,1,2,書法教室,0.02,43.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42027_1ARCH0020630.pdf
112,1,系所,📝 一般選修,詩選及習作(一) B組,國文學系,文學院,2.0,蘇慧霜,2,7,視聽教室,0.04,21.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42026_1ARCH0124620.pdf
112,1,系所,🔥 熱門選修,詩選及習作(一) A組,國文學系,文學院,2.0,甘秉慧,2,3,14402,0.64,0.9375,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42025_1ARCH0124520.pdf
112,1,系所,🔥 熱門選修,散文選及習作(一) B組,國文學系,文學院,2.0,盧世達,4,5,14201,0.88,1.136363636,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42024_1ARCH0124820.pdf
112,1,系所,🔥 熱門選修,散文選及習作(一) A組,國文學系,文學院,2.0,林素珍,3,3,14201,0.84,1.19047619,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42023_1ARCH0124720.pdf
112,1,系所,🔥 熱門選修,中國文學史(一),國文學系,文學院,3.0,吳明德,5,2,視聽教室,0.88,1.159090909,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42022_1ARCH0020630.pdf
112,1,系所,🔥 熱門選修,文字學(一),國文學系,文學院,2.0,邱湘雲,3,5,書法教室,0.72,1.166666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42021_1ARCH0006720.pdf
112,1,系所,📝 一般選修,詩選及習作(一) A組,國文學系,文學院,2.0,邱怡瑄,2,5,14201,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42020_1ARCH0124520.pdf
112,1,系所,🎓 專題/論文,詩選及習作(一) B組,國文學系,文學院,2.0,甘秉慧,1,3,14401,0.96,0.958333333,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42019_1ARCH0124620.pdf
112,1,系所,📝 一般選修,國文文法(一),國文學系,文學院,2.0,楊曉菁,2,7,14401,0.84,1.095238095,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42018_1ARCH0020720.pdf
112,1,系所,🔥 熱門選修,區域文學選讀,國文學系,文學院,3.0,葉連鵬,3,5,T005,0.98,1.163265306,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42017_1ARCH0165430.pdf
112,1,系所,🔥 熱門選修,現代散文選讀,國文學系,文學院,3.0,蔣美華,4,2,書法教室,1.4,0.642857143,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42016_1ARCH0160130.pdf
112,1,系所,📝 一般選修,文學概論,國文學系,文學院,3.0,葉連鵬,1,5,T201,0.74,1.216216216,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42014_1ARCH0018530.pdf
112,1,系所,🔥 熱門選修,語言學概論,國文學系,文學院,2.0,張慧美,1,3,14402,0.8,0.975,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42013_1ARCH0028620.pdf
112,1,系所,🔥 熱門選修,四書(一),國文學系,文學院,2.0,簡承禾,3,1,14402,0.82,1.024390244,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42012_1ARCH0011820.pdf
112,1,系所,🔥 熱門選修,古籍導讀(一),國文學系,文學院,2.0,呂光華,3,3,14401,0.78,1.025641026,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42011_1ARCH0005620.pdf
112,1,系所,📝 一般選修,新文藝及習作(一) B組,國文學系,文學院,2.0,黃儀冠,2,5,書法教室,1.04,0.653846154,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42010_1ARCH0124420.pdf
112,1,系所,🔥 熱門選修,新文藝及習作(一) A組,國文學系,文學院,2.0,楊曉菁,2,3,明倫堂,0.68,1.176470588,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42009_1ARCH0124320.pdf
112,1,系所,🔥 熱門選修,語言學概論,國文學系,文學院,2.0,邱湘雲,2,1,視聽教室,0.96,1.0625,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42008_1ARCH0028620.pdf
112,1,系所,📝 一般選修,文學概論,國文學系,文學院,3.0,許麗芳,1,5,書法教室,0.84,1.023809524,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42007_1ARCH0018530.pdf
112,1,系所,🔥 熱門選修,古籍導讀(一),國文學系,文學院,2.0,呂光華,3,1,14401,0.86,1.046511628,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42006_1ARCH0005620.pdf
112,1,系所,🔥 熱門選修,四書(一),國文學系,文學院,2.0,楊菁,3,3,白沙書院,0.88,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42005_1ARCH0011820.pdf
112,1,系所,🔥 熱門選修,新文藝及習作(一) B組,國文學系,文學院,2.0,蔣美華,5,1,14201,1.0,0.92,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42004_1ARCH0124420.pdf
112,1,系所,🔥 熱門選修,新文藝及習作(一) A組,國文學系,文學院,2.0,黃儀冠,2,3,人文講堂,0.88,1.045454545,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42003_1ARCH0124320.pdf
112,1,系所,📝 一般選修,人工智慧及其應用,國文學系,文學院,2.0,盧世達,2,7,電一教室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42002_0CCGE0181420.pdf
112,1,系所,🔥 熱門選修,人工智慧及其應用,國文學系,文學院,2.0,盧世達,1,3,電一教室,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/42001_0CCGE0181420.pdf
112,1,系所,🎓 專題/論文,獨立研究(一),英語學系,文學院,1.0,蕭韻華,0,0,,0.05,1.0,0,1,
112,1,系所,🎓 專題/論文,論文指導,英語學系,文學院,4.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41084_1ARENE033440.pdf
112,1,系所,🇬🇧 全英課程,英美文學核心專業課程(一),英語學系,文學院,3.0,施懿芹儲湘君,2,7,英研2,0.05,1.0,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41083_1AREN1182430.pdf
112,1,系所,📝 一般選修,書報討論乙組,英語學系,文學院,2.0,蔣筱珍,2,5,英研2,0.05,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41082_1AREN1182820.pdf
112,1,系所,🔥 熱門選修,口譯與視譯,英語學系,文學院,2.0,李姿瑩,3,5,13104,0.04,19.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41081_1AREN0180020.pdf
112,1,系所,🇬🇧 全英課程,英語教育研究法,英語學系,文學院,3.0,蓋傑富,3,2,英研4,0.25,1.6,1,3,
112,1,系所,📝 一般選修,旅遊文學,英語學系,文學院,3.0,蔣筱珍,2,7,英研4,0.25,1.4,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41079_1AREN2172330.pdf
112,1,系所,📝 一般選修,理論語言學專題研究,英語學系,文學院,3.0,郭育賢龔慧懿,1,9,英研3,0.05,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41077_1AREN1181530.pdf
112,1,系所,🇬🇧 全英課程,高級學術論文寫作甲組,英語學系,文學院,2.0,黃玫珍,1,3,英研3,0.05,1.0,1,3,
112,1,系所,🎓 專題/論文,現代英美戲劇,英語學系,文學院,3.0,施懿芹,2,2,英研3,0.2,0.75,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41075_1AREN2171930.pdf
112,1,系所,🇬🇧 全英課程,英語教學專題(3),英語學系,文學院,3.0,黃玫珍,5,2,英研1,0.2,2.25,1,3,
112,1,系所,🇬🇧 全英課程,閱讀教學研究,英語學系,文學院,3.0,游毓玲,1,7,英研1,0.35,1.285714286,1,3,
112,1,系所,🇬🇧 全英課程,英國近代文學專題,英語學系,文學院,3.0,儲湘君,2,2,英研2,0.1,1.0,1,3,
112,1,系所,🇬🇧 全英課程,書目學及研究方法(文學組),英語學系,文學院,3.0,裴卓仕,3,2,英研2,0.1,1.0,1,3,
112,1,系所,🇬🇧 全英課程,高級英文寫作(一)(文學組),英語學系,文學院,1.0,施懿芹,5,3,英研2,0.1,1.0,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41070_1AREN2169510.pdf
112,1,系所,🎓 專題/論文,理論語言學專題,英語學系,文學院,3.0,郭育賢龔慧懿,2,2,英研1,0.25,1.6,0,1,
112,1,系所,🇬🇧 全英課程,英國文藝復興文學專題,英語學系,文學院,3.0,裴卓仕,5,2,英研4,0.25,1.0,1,3,
112,1,系所,🎓 專題/論文,論文指導(一),英語學系,文學院,3.0,論文,0,0,,0.3,1.222222222,0,1,
112,1,系所,🇬🇧 全英課程,書目學及研究方法(語言組),英語學系,文學院,3.0,趙玉芝,3,2,英研1,0.2,1.25,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41066_1AREN2003430.pdf
112,1,系所,🇬🇧 全英課程,高級研究方法甲組,英語學系,文學院,2.0,黃聖慧,1,5,英研4,0.2,1.0,1,3,
112,1,系所,🎓 專題/論文,語言教學測驗與評量,英語學系,文學院,3.0,張善貿,2,2,英研4,0.3,1.333333333,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41064_1AREN2004330.pdf
112,1,系所,📝 一般選修,基礎統計,英語學系,文學院,3.0,張善貿,1,7,英研4,0.1,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41063_1AREN1190930.pdf
112,1,系所,🎓 專題/論文,碩士論文,英語學系,文學院,0.0,論文,0,0,,0.233333333,2.0,0,1,
112,1,系所,🎓 專題/論文,博士論文,英語學系,文學院,0.0,論文,0,0,,0.05,6.0,0,1,
112,1,系所,🎓 專題/論文,論文指導(一),英語學系,文學院,3.0,論文,0,0,,0.1,1.5,0,1,
112,1,系所,🇬🇧 全英課程,量性研究專題(1),英語學系,文學院,3.0,蔡佩舒,4,2,英研3,0.05,1.0,1,3,
112,1,系所,🇬🇧 全英課程,高級英文寫作(一)(語言組),英語學系,文學院,1.0,游毓玲,1,5,英研1,0.3,1.166666667,1,3,
112,1,系所,🇬🇧 全英課程,英語科教學實習(一),英語學系,文學院,2.0,趙玉芝,1,5,13104,0.68,1.088235294,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41057_1AREN0024520.pdf
112,1,系所,🔥 熱門選修,中英筆譯A組,英語學系,文學院,2.0,賴秉彥,2,3,13101,0.52,1.076923077,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41056_1AREN0200920.pdf
112,1,系所,🔥 熱門選修,中英筆譯B組,英語學系,文學院,2.0,廖佳慧,5,5,13104,0.58,1.034482759,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41055_1AREN0201020.pdf
112,1,系所,🇬🇧 全英課程,討論與辯論B組,英語學系,文學院,2.0,蓋傑富,4,5,語言實驗室3,0.54,1.0,1,3,
112,1,系所,🇬🇧 全英課程,討論與辯論A組,英語學系,文學院,2.0,平為民,4,5,語言實驗室2,0.56,1.142857143,1,3,
112,1,系所,🔥 熱門選修,日文(三),英語學系,文學院,2.0,廖益卿,4,5,T203,0.3,1.133333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41051_1AREN0168520.pdf
112,1,系所,🇬🇧 全英課程,商用英文書報討論,英語學系,文學院,2.0,阮家慶,5,5,13103,0.4,1.15,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41050_1AREN0180320.pdf
112,1,系所,🔒 系上必修 (預代),國際會議與英文簡報,英語學系,文學院,2.0,陳謝鈞,4,7,13101,0.02,34.0,1,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41049_1AREN0180420.pdf
112,1,系所,🇬🇧 全英課程,科技融入教學設計,英語學系,文學院,2.0,林愛恩,4,1,13103,0.3,1.2,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41048_1AREN0207520.pdf
112,1,系所,📝 一般選修,科技運用融入英語教學,英語學系,文學院,2.0,阮家慶,5,7,電四教室,0.28,2.5,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41047_1AREN0202420.pdf
112,1,系所,📝 一般選修,科技英文,英語學系,文學院,2.0,阮家慶,4,7,電三教室,0.22,1.272727273,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41046_1AREN0176920.pdf
112,1,系所,🔥 熱門選修,英語科教材教法,英語學系,文學院,2.0,龔慧懿,3,3,13101,0.6,1.666666667,0,0,
112,1,系所,🔥 熱門選修,句法學,英語學系,文學院,3.0,龔慧懿,1,5,13101 02 13101,0.753846154,1.040816327,0,0,
112,1,系所,🔥 熱門選修,句法學,英語學系,文學院,3.0,龔慧懿,1,5,13101 02 13101,0.753846154,1.040816327,0,0,
112,1,系所,📝 一般選修,美國文學(一),英語學系,文學院,2.0,吳保霖,3,7,英語小劇場,0.769230769,1.0,0,2,
112,1,系所,🇬🇧 全英課程,研究方法,英語學系,文學院,2.0,黃瀞儀,5,3,13101,0.8,1.1875,1,3,
112,1,系所,🔥 熱門選修,英國文學史(三),英語學系,文學院,2.0,儲湘君,2,5,13101,0.833333333,1.02,0,0,
112,1,系所,🇬🇧 全英課程,英語教學(一),英語學系,文學院,2.0,黃聖慧,1,7,英語小劇場,0.769230769,1.0,1,3,
112,1,系所,🇬🇧 全英課程,高級寫作練習B組,英語學系,文學院,2.0,游毓玲,2,3,13102,0.5,1.04,1,3,
112,1,系所,🇬🇧 全英課程,高級寫作練習A組,英語學系,文學院,2.0,裴卓仕,4,3,13102,0.48,0.958333333,1,3,
112,1,系所,🇬🇧 全英課程,英語會話B組,英語學系,文學院,2.0,蓋傑富,4,3,語言實驗室3,0.5,1.0,1,3,
112,1,系所,🇬🇧 全英課程,英語會話A組,英語學系,文學院,2.0,平為民馬霖德,3,5,語言實驗室2,0.5,1.16,1,3,
112,1,系所,🔥 熱門選修,英美小說選讀,英語學系,文學院,3.0,吳保霖,3,2,13103,0.54,1.037037037,0,0,
112,1,系所,🔒 系上必修 (預代),日文(一),英語學系,文學院,2.0,方若評,5,1,T203,0.04,23.5,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41034_1AREN0168320.pdf
112,1,系所,🔥 熱門選修,法文(三),英語學系,文學院,2.0,蔡明華,3,3,語言實驗室3,0.2,1.1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41033_1AREN0169320.pdf
112,1,系所,🇬🇧 全英課程,觀光英文,英語學系,文學院,2.0,趙玉芝,3,7,13104,0.04,21.0,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41032_1AREN0176720.pdf
112,1,系所,🔥 熱門選修,語言學概論(一),英語學系,文學院,2.0,郭育賢,1,3,英語小劇場,0.061538462,17.0,0,0,
112,1,系所,🔥 熱門選修,英國文學史(一),英語學系,文學院,2.0,蕭韻華,4,5,英語小劇場,0.061538462,16.0,0,0,
112,1,系所,🔥 熱門選修,英語教學概論(一),英語學系,文學院,2.0,張善貿,1,5,英語小劇場,0.076923077,13.4,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41029_1AREN0008520.pdf
112,1,系所,🔥 熱門選修,文學作品導讀(一),英語學系,文學院,2.0,儲湘君,4,3,英語小劇場,0.061538462,19.0,0,0,
112,1,系所,🔥 熱門選修,中級寫作(一)B組,英語學系,文學院,2.0,蕭韻華,2,3,13104,0.06,9.333333333,0,0,
112,1,系所,🇬🇧 全英課程,中級寫作(一)A組,英語學系,文學院,2.0,黃玫珍,2,3,13103,0.6,0.966666667,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41026_1AREN0016320.pdf
112,1,系所,🇬🇧 全英課程,中級聽講練習(一)B組,英語學系,文學院,1.0,李鈞皓,1,7,語言實驗室3,0.04,16.0,1,3,
112,1,系所,🇬🇧 全英課程,中級聽講練習(一)A組,英語學系,文學院,1.0,蓋傑富馬霖德,2,5,語言實驗室3,0.62,1.129032258,1,3,
112,1,系所,🔥 熱門選修,韓文(一),英語學系,文學院,2.0,韓連善,2,3,T203,0.3,1.866666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41023_1AREN0202920.pdf
112,1,系所,🔥 熱門選修,法文(一),英語學系,文學院,2.0,蔡明華,3,5,語言實驗室3,0.14,4.142857143,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41022_1AREN0169120.pdf
112,1,系所,🔥 熱門選修,西洋文學概論(一),英語學系,文學院,2.0,蕭韻華,4,3,13101,0.861538462,1.017857143,0,0,
112,1,系所,🇬🇧 全英課程,英語語音學,英語學系,文學院,3.0,莊琍玲,3,2,英語小劇場,0.723076923,1.425531915,1,3,
112,1,系所,📝 一般選修,文法與修辭B組,英語學系,文學院,2.0,龔慧懿,3,7,13101,0.56,0.964285714,0,2,
112,1,系所,📝 一般選修,文法與修辭A組,英語學系,文學院,2.0,龔慧懿,1,7,13101,0.5,1.28,0,2,
112,1,系所,🇬🇧 全英課程,閱讀指導B組,英語學系,文學院,2.0,黃瀞儀,4,5,13102,0.52,0.961538462,1,3,
112,1,系所,🇬🇧 全英課程,閱讀指導A組,英語學系,文學院,2.0,阮家慶,2,7,13103,0.52,1.230769231,1,3,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41016_1AREN0166320.pdf
112,1,系所,📝 一般選修,基礎寫作(一)B組,英語學系,文學院,2.0,郭育賢,2,7,13101,0.56,1.142857143,0,2,
112,1,系所,🇬🇧 全英課程,基礎寫作(一)A組,英語學系,文學院,2.0,黃瀞儀,4,7,13102,0.52,1.153846154,1,3,
112,1,系所,🇬🇧 全英課程,基礎聽講練習(一)B組,英語學系,文學院,1.0,李鈞皓馬霖德,1,5,語言實驗室3,0.56,0.928571429,1,3,
112,1,系所,🇬🇧 全英課程,基礎聽講練習(一)A組,英語學系,文學院,1.0,裴卓仕,4,5,13101,0.56,1.321428571,1,3,
112,1,系所,🇬🇧 全英課程,發音練習(一)B組,英語學系,文學院,1.0,平為民,4,7,語言實驗室2,0.54,1.222222222,1,3,
112,1,系所,🇬🇧 全英課程,發音練習(一)A組,英語學系,文學院,1.0,平為民,1,5,語言實驗室2,0.52,1.307692308,1,3,
112,1,系所,🎓 專題/論文,論文,英語學系,文學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41009_1ARENE033500.pdf
112,1,系所,🔥 熱門選修,人工智慧及其應用,英語學系,文學院,2.0,阮家慶,5,3,電一教室,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/41008_0CCGE0181420.pdf
