序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1658,00511,教育學程,學校行政,,師培選修,,否,2,簡慶郎鄭曜忠,教學大樓,(四) 10-11 T101,50,50,55,可跨班系,教育專業課程選修科目，本課程亦為本校公職人員學程課程之一。,School Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00511_0CCET0000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901234
1659,00510,教育學程,特殊教育導論,,師培選修,,否,3,邱進興,教學大樓,(三) 09-11 T105,50,45,59,可跨班系,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課,Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00510_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901262
1660,00509,教育學程,跨領域教學應用與實作,,師培必修,,否,2,鍾昌宏,教學大樓,(二) 10-12 T103,50,36,36,可跨班系,本課程為108起架構教育實踐課程必修，本課程原則上課共12週，每次上課3小時，實際上課日期依授課老師訂定為主,Cross-disciplinary teaching application and implementation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00509_0CCET0115220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901067
1661,00508,教育學程,特殊教育導論,,師培選修,,否,3,周婉琪陳怡慧,教學大樓,(二) 09-11 T204,50,34,43,可跨班系,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課,Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00508_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901332
1662,00507,教育學程,教育社會學,,師培必修,,否,2,陳彥君,教學大樓,(二) 05-06 T104,50,17,27,可跨班系,本課程為教育基礎課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Sociology of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00507_0CCET0002120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001195
1663,00506,教育學程,輔導原理與實務,,師培必修,,否,2,陳明珠,教學大樓,(二) 10-11 T105,50,50,58,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Principles & Practice of Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00506_0CCET0000220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901199
1664,00505,教育學程,輔導原理與實務,,師培必修,,否,2,陳明珠,教學大樓,(一) 10-11 T105,50,58,58,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Principles & Practice of Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00505_0CCET0000220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901199
1665,00504,教育學程,課程發展與設計,,師培必修,,否,2,蔣秉芳,教學大樓,(一) 12-13 T103,50,61,44,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Curriculum Development & Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00504_0CCET0003020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901200
1666,00503,教育學程,課程發展與設計,,師培必修,,否,2,蔣秉芳林素卿,教學大樓,(一) 10-11 T103,50,82,54,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Curriculum Development & Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00503_0CCET0003020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901200
1667,00502,教育學程,學習評量,,師培必修,,否,2,陳秀溶,教學大樓,(四) 10-11 T104,50,103,68,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00502_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901333
1668,00501,教育學程,學習評量,,師培必修,,否,2,陳秀溶,教學大樓,(一) 10-11 T101,50,130,67,可跨班系,本課程為教育方法課程之一；提醒修習教材教法及教學實習前需修畢至少1門教育基礎課程及至少1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00501_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901333
1669,00450,精進英外文,初級德文,,校必(英),,否,2,王自和,明德館,(二) 03-04 11101,50,27,36,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's German,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00450_0CCEN0107920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900691
1670,00449,精進英外文,科普領域專業英文,,校必(英),,否,2,曾文培,教學大樓,(二) 03-04 T202,50,6,16,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本課程限大二(含)以上學生或已核准免修大一英文之大一生(需線上加簽申請)修習。3.本班修課人數上限額滿後不受理加簽。,English for Popular Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00449_0CCEN0103420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000802
1671,00447,精進英外文,英語詩歌賞析,,校必(英),,是,2,蓋傑富,教學大樓,(四) 05-06 T203,50,17,47,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本課程限大二(含)以上學生或已核准免修大一英文之大一生(需線上加簽申請)修習。3.本班修課人數上限額滿後不受理加簽。,Reading English Poetry,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00447_0CCEN0107420_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001159
1672,00446,精進英外文,旅遊英文,,校必(英),,是,2,趙玉芝,教學大樓,(四) 05-06 T302,50,24,42,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本課程限大二(含)以上學生或已核准免修大一英文之大一生(需線上加簽申請)修習。3.本班修課人數上限額滿後不受理加簽。,Travel English,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00446_0CCEN0102620_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000613
1673,00445,精進英外文,旅遊英文,,校必(英),,是,2,陳謝鈞,教學二館,(五) 03-04 34101,50,49,39,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本課程限大二(含)以上學生或已核准免修大一英文之大一生(需線上加簽申請)修習。3.本班修課人數上限額滿後不受理加簽。,Travel English,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00445_0CCEN0102620_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001163
1674,00444,精進英外文,初級德文,,校必(英),,是,2,梅泰勒,教學大樓,(三) 06-07 T101,60,105,60,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's German,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00444_0CCEN0107920_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001219
1675,00443,精進英外文,初級越南語,,校必(英),,否,2,譚翠玉,教學大樓,(三) 03-04 T302,60,54,47,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Vietnamese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00443_0CCEN0108420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901059
1676,00442,精進英外文,初級法文,,校必(英),,否,2,蔡明華,教學大樓,(三) 01-02 T101,60,105,56,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's French,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00442_0CCEN0108020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900792
1677,00441,精進英外文,初級日文,,校必(英),,否,2,朱韻如,教學二館,(二) 03-04 34201,60,59,55,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00441_0CCEN0107720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901220
1678,00440,精進英外文,初級日文,,校必(英),,否,2,朱韻如,教學二館,(二) 01-02 34201,60,208,59,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00440_0CCEN0107720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901220
1679,00439,精進英外文,初級日文,,校必(英),,否,2,廖益卿,教學大樓,(四) 05-06 T001,60,187,57,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00439_0CCEN0107720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900249
1680,00438,精進英外文,初級日文,,校必(英),,否,2,方若評,教學大樓,(四) 03-04 T302,60,383,60,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00438_0CCEN0107720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901103
1681,00437,精進英外文,初級日文,,校必(英),,否,2,方若評,教學大樓,(四) 01-02 T103,60,495,67,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00437_0CCEN0107720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901103
1682,00436,精進英外文,初級韓文,,校必(英),,否,2,韓連善,教學大樓,(二) 05-06 T302,60,135,59,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Korean,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00436_0CCEN0108520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901062
1683,00435,精進英外文,初級韓文,,校必(英),,否,2,韓連善,教學大樓,(二) 03-04 T302,60,57,52,限本班,1.校訂共同必修語文課程，應於畢業前修畢1 門「精進英外文」課程。2.本班修課人數上限額滿後不受理加簽。,Beginner's Korean,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00435_0CCEN0108520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901062
1684,00434,管院高級英文,英文(二),,校必(英),,是,2,林婉華,教學一館,(四) 03-04 33202,50,45,45,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00434_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900776
1685,00433,管院中級英文,英文(二),,校必(英),,是,2,李鈞皓,教學二館,(四) 01-02 34202,50,42,40,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00433_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901094
1686,00432,管院中級英文,英文(二),,校必(英),,是,2,李鈞皓,教學二館,(四) 03-04 34202,50,43,42,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00432_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901094
1687,00431,管院中級英文,英文(二),,校必(英),,是,2,郭育賢,教學二館,(四) 03-04 34201,50,38,38,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00431_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001194
1688,00430,管院初級英文,英文(二),,校必(英),,否,2,楊燕菁,教學二館,(四) 01-02 34201,50,40,42,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00430_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900956
1689,00429,科技院高級英文,英文(二),,校必(英),,是,2,趙玉芝,教學一館,(四) 03-04 33303,50,32,30,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00429_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000613
1690,00428,科技院中級英文,英文(二),,校必(英),,否,2,李一帆,教學一館,(五) 03-04 33303,50,34,38,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00428_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901307
1691,00427,科技院初級英文,英文(二),,校必(英),,否,2,楊燕菁,教學一館,(四) 03-04 33302教室,50,36,39,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00427_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900956
1692,00426,科技機電產攜專班一,英文(二),,校必(英),,是,2,黃瀞儀,教學一館,(五) 01-02 33304教室,50,0,19,限本系,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，且限機電產攜專班學生選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00426_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000225
1693,00425,工院高級英文,英文(二),,校必(英),,是,2,林婉華,教學二館,(五) 03-04 34201,50,37,34,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00425_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900776
1694,00424,工院高級英文,英文(二),,校必(英),,是,2,林婉華,教學二館,(五) 01-02 34201,50,33,31,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00424_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900776
1695,00423,工院中級英文,英文(二),,校必(英),,否,2,李姿瑩,教學二館,(五) 03-04 34301,50,44,51,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00423_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001144
1696,00422,工院中級英文,英文(二),,校必(英),,否,2,李一帆,教學二館,(五) 01-02 34204,50,44,58,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00422_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901307
1697,00421,工院初級英文,英文(二),,校必(英),,否,2,陳謝鈞,教學二館,(五) 01-02 34101,50,49,49,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00421_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001163
1698,00420,社體院高級英文,英文(二),,校必(英),,是,2,蓋傑富,教學大樓,(二) 03-04 T203,50,34,35,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00420_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001159
1699,00419,社體院中級英文,英文(二),,校必(英),,是,2,蓋傑富,教學大樓,(五) 07-08 T103,50,24,23,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00419_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001159
1700,00418,社體院初級英文,英文(二),,校必(英),,否,2,王思文,教學大樓,(五) 07-08 T202,50,46,44,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00418_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900866
1701,00417,教院高級英文,英文(二),,校必(英),,是,2,黃瀞儀,教學大樓,(二) 01-02 T203,50,42,38,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00417_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000225
1702,00416,教院中級英文,英文(二),,校必(英),,否,2,施懿芹,教學大樓,(五) 03-04 T203,50,32,31,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00416_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001151
1703,00415,教院初級英文,英文(二),,校必(英),,否,2,游毓玲,教學大樓,(二) 01-02 T303,50,32,35,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00415_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000854
1704,00414,高照原民專班一,英文(二),,校必(英),,否,2,林建宏,教學大樓,(二) 08-09 T303,50,4,33,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，且限高照原民專班學生選課。,English II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00414_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901306
1705,00413,文院高級英文,英文(二),,校必(英),,是,2,裴卓仕,教學大樓,(五) 07-08 T203,50,37,36,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00413_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000962
1706,00412,文院高級英文,英文(二),,校必(英),,是,2,梅泰勒,教學大樓,(五) 05-06 T303,50,41,38,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00412_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001219
1707,00411,文院中級英文,英文(二),,校必(英),,是,2,黃瀞儀,教學大樓,(五) 07-08 T302,50,30,29,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00411_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000225
1708,00410,文院中級英文,英文(二),,校必(英),,否,2,施懿芹,教學大樓,(五) 05-06 T302,50,32,33,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00410_0CCEN0102520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001151
1709,00409,文院中級英文,英文(二),,校必(英),,是,2,梅泰勒,教學大樓,(五) 07-08 T303,50,28,28,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00409_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001219
1710,00408,文院初級英文,英文(二),,校必(英),,否,2,吳保霖,教學大樓,(五) 05-06 T002,50,51,54,限本班,本班大一新生選課由學校自上學期「英文(一)」名單(不含停修及退選者)統一匯入，其他學生(含未在名單內之新生)請依照「大一英文及精進英外文」選課須知之規定辦理選課。,English II,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/00408_0CCEN0102520_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=4000052
