序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
100,800B1,日外校大學,日本語(綜合)A,,自由選修,,否,1,校際教師,,,1,0,1,限本班,日本-福岡教育大學,Japanese Language(Comprehensive) A,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
101,800A9,日外校大學,財務會計,,自由選修,,否,0,校際教師,,,50,0,1,限本班,,Financial Accounting,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
102,800A8,日外校大學,商業溝通要素,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Business Communication Essentials,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
103,800A7,日外校大學,行銷概論,,自由選修,,否,3,校際教師,,,50,0,1,限本班,,Principles of Marketing,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
104,800A6,日外校大學,自由搏擊,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Free Fighting,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
105,800A5,日外校大學,體育遊戲,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Sports Games,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
106,800A4,日外校大學,運動視頻分析實踐,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Sports Video Analysis Practice-Dartfish,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
107,800A3,日外校大學,營養與體重管理工作坊,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Nutrition and Weight Management Workshop,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
108,800A2,日外校大學,貼紮術,,自由選修,,否,1,校際教師,,,50,0,1,限本班,,Taping,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
109,800A1,日外校大學,擊劍提高,,自由選修,,否,1.5,校際教師,,,50,0,1,限本班,,Advanced Fencing,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
110,80099,日外校大學,中國傳統導引養生經典功法導習,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,A Guide to Chinese Traditional Daoyin Health Preservation Classic Exercises,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
111,80098,日外校大學,運動醫學(雙語),,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Sports Medicine(Bilingual),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
112,80097,日外校大學,健身健美,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,,Fitness and Bodybuilding,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
113,80096,日外校大學,手法治療技術,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Manual Therapy Technique,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
114,80095,日外校大學,神經病損康復,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Neurological Lesions Rehabilitation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
115,80094,日外校大學,游泳,,自由選修,,否,4,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Swimming,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
116,80093,日外校大學,介紹捷克語言與文化,,自由選修,,否,3,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Introduction to Czech Languange and Culture,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
117,80092,日外校大學,社會工作在國際的應用,,自由選修,,否,5,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Social Work in International Practice,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
118,80091,日外校大學,捷克社會住宅與無家者,,自由選修,,否,3,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Social Housing and Homelessness in the Czech Republic,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
119,80090,日外校大學,捷克社會工作介紹,,自由選修,,否,3,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Introduction to Study Czech Social Work,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
120,80089,日外校大學,社區社會工作,,自由選修,,否,4,校際教師,,,1,0,1,限本班,奧斯特拉瓦大學,Community Social Work,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
121,80088,日外校大學,德語溝通 1,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,,German Communication Skills I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
122,80087,日外校大學,人力資源管理,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,,"HRM-Core Concepts, Methods&Tools",無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
123,80086,日外校大學,專案管理,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,,Project Management,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
124,80085,日外校大學,模擬電子技術,,自由選修,,否,3,校際教師,,,1,0,1,限本班,廈門大學,Analog Electronics Technique,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
125,80084,日外校大學,高爾夫球基礎班,,自由選修,,否,1,校際教師,,,1,0,1,限本班,廈門大學,Golf(Junior Class),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
126,80083,日外校大學,大學生心理健康,,自由選修,,否,2,校際教師,,,1,0,1,限本班,廈門大學,Mental health of College Students,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
127,80082,日外校大學,計算機應用基礎,,自由選修,,否,1,校際教師,,,1,0,1,限本班,廈門大學,Basic for Computer Applications,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
128,80081,日外校大學,現代電子技術前沿,,自由選修,,否,2,校際教師,,,1,0,1,限本班,廈門大學,Cutting-edge technologies of Modern electric engineering,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
129,80080,日外校大學,藝術攝影,,自由選修,,否,5,校際教師,,,50,0,1,限本班,,Artistic Photoraphy,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
130,80079,日外校大學,基礎捷克語,,自由選修,,否,5,校際教師,,,50,0,1,限本班,,Basic Czech I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
131,80078,日外校大學,專案模擬,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Project Simulation Game,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
132,80077,日外校大學,改革經濟與貨幣聯盟,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Reforming the Economic and Monetary Union,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
133,80076,日外校大學,商務英語跨文化溝通,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Intercultural Communication for Business in English,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
134,80075,日外校碩士班,語音B1/B2,,自由選修,,否,2.3,校際教師,,,1,0,1,限本班,法國-國立東方語言文化學院,Phonetics B1/B2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
135,80074,日外校碩士班,語法B1,,自由選修,,否,2.3,校際教師,,,1,0,1,限本班,法國-國立東方語言文化學院,Grammar B1,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
136,80073,日外校碩士班,法文口語B1(理解與表達),,自由選修,,否,4.5,校際教師,,,1,0,1,限本班,法國-國立東方語言文化學院,Oral French B1(Comprehension and Production),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
137,80072,日外校碩士班,法文書面B1(理解與表達),,自由選修,,否,4.5,校際教師,,,1,0,1,限本班,法國-國立東方語言文化學院,Written French B1 (Comprehension and Production),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
138,80071,日外校大學,體育,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Sport,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
139,80070,日外校大學,口說英文,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,English in Practice II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
140,80069,日外校大學,商業英文,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Business English II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
141,80068,日外校大學,地球科學,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Intro to ESS,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
142,80067,日外校大學,保險規劃,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Insurance Planning,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
143,80066,日外校大學,符號邏輯介紹,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Intro Symbolic Logic,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
144,80065,日外校大學,政治理論介紹,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Intro Political,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
145,80064,日外校大學,海洋學,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Oceanography,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
146,80063,日外校大學,全球議題,,自由選修,,否,4,校際教師,,,50,0,1,限本班,,Intro to Global,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
147,80062,日外校大學,商用英文(二),,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Business English II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
148,80061,日外校大學,英語口說(二),,自由選修,,否,2,校際教師,,,50,0,1,限本班,,English in Practice II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
149,80060,日外校大學,體育課,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Sport,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
150,80059,日外校大學,捷克文,,自由選修,,否,3,校際教師,,,50,0,2,限本班,,Czech Language for Foreigners,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
151,80058,日外校大學,漢字教學,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Chinese Character Teaching,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
152,80057,日外校大學,華語文教材編寫,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Mandarin Language Material Compilation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
153,80056,日外校大學,多媒體與華語教學,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Multimedia and Mandarin Teaching,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
154,80055,日外校大學,第二語言習得,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Second Language Acquisition,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
155,80054,日外校大學,海外華語教學實習,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Overseas Teaching Internship in Mandarin,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
156,80053,日外校大學,華語文教學課程設計,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Curriculum Design for Teaching Mandarin As a Second Language,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
157,80052,日外校大學,華語教材教法,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Teaching Materials and Methodology of Mandarin,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
158,80051,日外校大學,華語教學導論,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Introduction to Teaching Mandarin As a Foreign Language/Second Language,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
159,80050,日外校大學,華語文測驗與評量,,自由選修,,否,3,校際教師,,,1,0,2,限本班,印尼-棉蘭大學,Teaching Mandarin Testing and Evaluation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
160,80049,日外校碩士班,培訓與發展,,自由選修,,否,3,校際教師,,,20,0,1,限本班,,Training and Development,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
161,80048,日外校碩士班,行銷管理,,自由選修,,否,3,校際教師,,,20,0,1,限本班,,Marketing Management,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
162,80047,日外校碩士班,認知行為心理治療專題,,自由選修,,否,2,校際教師,,,1,0,1,限本班,亞洲大學,Special Topics in Cognitive-Behavioral and Psychodynamic Therapy,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
163,80046,日外校大學,巨量資料分析與應用,,自由選修,,否,2,校際教師,,,50,0,10,限本班,【ewant育網】跨校通識數位課程。認抵課程：機器和深度學習概論。博雅二/素養通識-生活藝能及應用。,Big Data Analytics and Applications,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
164,80045,日外校大學,人際關係與社會互動,,自由選修,,否,2,校際教師,,,50,0,9,限本班,【ewant育網】跨校通識數位課程。認抵課程：人際關係與溝通技巧。博雅一/跨學院通識(教)。教育學院學生修習不能認證為通識學分。,Interpersonal relations and social interaction,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
165,80044,日外校大學,創意學經濟,,自由選修,,否,2,校際教師,,,50,0,18,限本班,【ewant育網】跨校通識數位課程。認抵課程：經濟與生活。博雅一/跨學院通識(社體)。社科體學院學生修習不能認證為通識學分。,Creative Essentials of  Economics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
166,80043,日外校大學,綜合活動領域概論,,自由選修,,否,2,校際教師,,,1,0,1,限本班,國立臺灣師範大學,Introduction to Integrative Activities Area,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
167,80042,日外校碩士班,藝術史與心理學－古代篇,,自由選修,,否,3,校際教師,,,1,0,1,限本班,陽明交通大學,Psychological Aspects of Art History-Ancient Era,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
168,80041,日外校碩士班,藝術文獻研討一,,自由選修,,否,1,校際教師,,,1,0,1,限本班,清華大學,Seminar on the Literature of Art (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
169,80040,日外校大學,控制系統,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Control System,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
170,80039,日外校大學,管理數學,,自由選修,,否,3,校際教師,,,50,0,1,限本班,東海大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Managerial Mathematics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
171,80038,日外校大學,物理數學(一),,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立成功大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Mathematical Methods in Physics(I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
172,80037,日外校博士班,教育神經科學與科技,,自由選修,,否,3,校際教師,,,20,0,1,限本班,國立清華大學,Educational Neuroscience and Technology,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
173,80036,日外校大學,機器學習,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Machine Learning,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
174,80035,日外校大學,程式語言(二),,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Computer Programming (II),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
175,80034,日外校大學,中國通史,,自由選修,,否,3,校際教師,白沙大樓,(二) 02-04 L(待找進德教室中),50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,General Chinese History,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000011
