序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
76,77005,運健碩一,運動健康專題討論,,系必修,,否,1,江勁彥曾文培楊亮梅張家昌陳美華,進德體育館,(五) 08 體育教室二,20,8,8,限本系,,Seminar on Sports and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/77005_1SPSH2113310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
77,77004,運健碩一,運動人格心理學專題研究,,系選修,,否,3,陳美華,進德體育館,(五) 05-07 體育教室四,20,15,20,限本系,,Sport Personality Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/77004_1SPSH2103630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000419
78,77003,運健碩一,身體活動與運動環境專題研究,,系選修,,否,3,楊亮梅,進德體育館,(四) 06-08 體育教室一,20,1,2,限本系,,Special topic on Physical Activity and Sports Environment,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/77003_1SPSH2002330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000476
79,77002,運健碩一,運動與健康研究法,,系必修,,否,3,陳珍德,進德體育館,(三) 02-04 體育教室二,20,6,6,限本系,,Research Methods of Physical Activity and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/77002_1SPSH2002130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001026
80,77001,運健碩一,運動醫學研究,,系選修,,否,3,曾文培,進德體育館,(二) 05-07 體育教室四,20,3,5,限本系,,Special Topics in Sports Medicine,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/77001_1SPSH2113530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000802
81,71066,運動與健康休閒夜碩二,表演藝術專題實務,,系選修,,否,3,陳文彬,進德體育館,(三) 11-13 體育教室二,30,0,12,限本班,,Performing Arts Workshop and Showcase,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71066_1SPPEE148230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001216
82,71065,運動與健康休閒夜碩二,論文,,系必修,,否,0,論文,,,30,0,15,限本系,碩2上不用修   碩2下到畢業前每學期都要修,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71065_1SPPEE136200.pdf,
83,71064,運動與健康休閒夜碩二,運動管理理論與實務研究,,系選修,,否,3,張家昌,進德體育館,(五) 11-13 體育教室二,30,0,12,限本班,,Field experiences of sport management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71064_1SPPEE134230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000726
84,71063,運動與健康休閒夜碩二,運動技術專題研究,,系選修,,否,3,陳帝佑,進德體育館,(四) 11-13 體育教室二,30,0,12,限本班,,Special Topics in Sport Technique,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71063_1SPPEE138830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000720
85,71062,運動與健康休閒夜碩二,運動與健康休閒專題討論(一),,系必修,,否,1,江勁彥,進德體育館,(二) 11 體育教室二,30,0,12,限本班,,"Seminar on the study of sports,health and leisureⅠ",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71062_1SPPEE136010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
86,71061,運動與健康休閒夜碩一,運動與健康休閒時事議題研究,,系選修,,否,3,楊忠和,進德體育館,(四) 11-13 體育教室一,30,0,19,限本班,,"Current global issues of sports ,health and leisure",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71061_1SPPEE134030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901003
87,71060,運動與健康休閒夜碩一,運動訓練實務研究,,系選修,,否,3,江勁彥,進德體育館,(三) 11-13 體育教室一,30,0,17,限本班,,Advanced Study of  Sports Training Practicum,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71060_1SPPEE139530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
88,71059,運動與健康休閒夜碩一,運動統計資料分析,,系必修,,否,3,陳怡汶,進德體育館,(二) 11-13 體育教室一,30,0,19,限本班,,Statistics and Data Analysis in Sports,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71059_1SPPEE138730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001128
89,71058,運二,運動訓練理論與實務,,組選修,,否,3,江勁彥,進德體育館,(三) 03-04、14 體育教室一,80,1,29,限本系,,Sports Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71058_1SPPE0116330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
90,71057,運碩二,論文,,系必修,,否,0,論文,,,30,8,6,限本系,,Thesis,無,,
91,71056,運碩二,論文指導(一),,系必修,,否,3,論文,,,20,9,7,限本系,,Thesis Supervision I,無,,
92,71055,運碩二,應用運動科學專題討論,,系必修,,否,1,江勁彥陳怡汶陳珍德蔡忠昌陳帝佑,進德體育館,(五) 09 體育教室一,20,8,6,限本系,,Seminar on applied sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71055_1SPAS2114810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
93,71054,運碩一,應用運動科學專題討論,,系必修,,否,1,江勁彥陳怡汶陳珍德蔡忠昌陳帝佑,進德體育館,(五) 08 體育教室一,20,10,10,限本系,,Seminar on applied sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71054_1SPAS2114810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
94,71053,運碩一,運動教練與選手養成專題研究,,系選修,,否,3,江勁彥,進德體育館,(四) 02-04 體育教室四,20,8,9,限本系,,Special Topics on Coaching and Athlete Development,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71053_1SPPE2136330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
95,71052,運碩一,運動健康議題質性研究,,系選修,,否,3,陳珍德,進德體育館,(三) 06-08 體育教室二,20,4,6,限本系,,Qualitative Research for Sports and Health Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71052_1SPAS2115330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001026
96,71051,運碩一,應用運動藥物專題研究,,系選修,,否,3,曾文培,進德體育館,(三) 05-07 體育教室一,20,2,2,限本系,,Special topics in applied sports drugs,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71051_1SPPE2136930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000802
97,71050,運碩一,運動科學研究法,,系必修,,是,3,陳怡汶,進德體育館,(三) 02-04 體育教室四,20,8,8,限本班,,Research method in Sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71050_1SPAS2001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001128
98,71049,運碩一,體育行政專題研究,,系選修,,否,3,張家昌,進德體育館,(二) 02-04 體育教室四,20,6,6,限本系,,Seminar in Administration of Physical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71049_1SPAS2003830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000726
99,71048,運四,運動防護實習(一),,組選修,,否,1,陳怡汶黃健倫劉元凱江勁彥劉羿德蘇泰源,進德體育館,(五) 10-11 體育教室四,80,16,16,限本系,,Practice in Athletic Training I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71048_1SPPE0141210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001128
100,71047,運四,排演(二),,組選修,,否,2,陳文彬,進德體育館,(五) 08-09 體育館視聽教室,80,4,4,限本系,修習排演(二)前必須先修畢排演(一),Rehearsal (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71047_1SPPE0145020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001216
101,71046,運四,表演藝術專長教學實習,,組選修,,否,2,陳文彬,進德體育館,(五) 03-04 體育館視聽教室,80,3,3,限本系,修習教學實習前必須先修畢教材教法,Teaching Practice of Performing Arts,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71046_1SPPE0145820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001216
102,71045,運四,體育測驗與評量,,組選修,,否,3,陳珍德,進德體育館,(四) 05-07 體育教室四,80,37,37,限本系,,Measurement and Evaluation in Physical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71045_1SPPE0122230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001026
103,71044,運四,運動專長訓練,,系必修,,否,1,劉元凱黃健倫,進德體育館,(三) 05-06 體育教室四,80,48,48,限本系,,Specific Sports Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71044_1SPPE0006610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001133
104,71043,運四,體育科教學實習,,組選修,,否,2,蘇泰源,進德體育館,(一) 05-06 體育教室四,80,31,31,限本系,修習教學實習前必須先修畢教材教法,Teaching Practice of Physical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71043_1SPPE0140820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001068
105,71042,運三,多元文化表演藝術,,組選修,,否,2,陳文彬,進德體育館,(五) 06-07 體育館視聽教室,80,5,5,限本系,,Multicultural Education in Performing Arts,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71042_1SPPE0144120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001216
106,71041,運三,足球(一),,系必選,,否,1,許志祥,進德體育館,(五) 01-02 田徑場,80,7,7,限本系,,Soccer I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71041_1SPPE0012410.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900556
107,71040,運三,運動處方,,組選修,,否,3,蔡忠昌,進德體育館,(四) 06-08 體育教室三,80,0,26,限本系,,Exercise Prescription,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71040_1SPPE0140330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000688
108,71039,運三,體育課程設計,,組選修,,否,3,陳怡汶,進德體育館,(四) 02-04 體育教室三,80,1,59,限本系,,Physical Education Curriculum Design,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71039_1SPPE0123230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001128
109,71038,運三,表演藝術產業實務,,組選修,,否,2,陳文彬,進德體育館,(三) 09-10 體育館視聽教室,80,9,9,限本系,,Practicum in Performing Arst Industry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71038_1SPPE0145420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001216
110,71037,運三,運動專長訓練,,系必修,,否,1,劉羿德張家昌,進德體育館,(三) 07-08 體育教室三,80,56,56,限本系,,Specific Sports Training,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71037_1SPPE0006610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000872
111,71036,運三,營養教育,,組選修,,否,3,曾文培,進德體育館,(三) 02-04 體育教室三,80,18,18,限本系,,Nutrition Education,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000802
112,71035,運三,運動傷害評估學,,組選修,,否,3,陳俊綺,進德體育館,(二) 07-09 體育教室三,80,26,26,限本系,,The Evaluation of Sports Injury,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71035_1SPPE0142430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901355
113,71034,運三,運動生物力學,,系必修,,否,3,陳帝佑,進德體育館,(二) 05-06、14 體育教室三,80,2,74,限本系,,Sport Biomechanics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71034_1SPPE0115330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000720
114,71033,運三,健康心理學,,組選修,,否,3,林俊媛吳育欣,進德體育館,(二) 02-04 體育教室三,80,21,21,限本班,,The Psychology of Health,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71033_1SPPE0119430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900464
115,71032,運三,重量訓練,,組選修,,否,3,游晴惠,進德體育館,(一) 05-06、14 體育教室三,30,16,16,限本系,,Weight Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71032_1SPPE0116230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001170
116,71031,運三,運動傷害與急救,,組選修,,否,3,陳俊綺,進德體育館,(一) 02-04 體育教室三,80,1,31,限本系,,Sports Injury and First Aid,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71031_1SPPE0115630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901355
117,71030,運二,跆拳道(一),,組選修,,否,1,蘇泰源,進德體育館,(五) 05-06 技擊室,80,2,40,限本系,,Taexwondo I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71030_1SPPE0011210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001068
118,71029,運二,運動心理學,,系必修,,否,3,陳美華,進德體育館,(五) 02-04 體育教室二,80,2,80,限本系,,Sports Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71029_1SPPE0115130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000419
119,71028,運二,桌球(一),,系必選,,否,1,劉羿德,進德體育館,(四) 07-08 桌球教室,80,3,59,限本系,,Table Tennis I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71028_1SPPE0013010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000872
120,71027,運二,游泳(三),,組選修,,否,1,林璇,王金平游泳館,(四) 05-06 本校游泳館,50,1,29,限本系,,Swimming III,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71027_1SPPE0012310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901193
121,71026,運二,體育行政與運動管理,,系必修,,否,3,張家昌,進德體育館,(四) 02-04 體育教室二,80,2,60,限本系,,Administration of Physical Education and Sport Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71026_1SPPE0114930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000726
122,71025,運二,運動專長訓練,,系必修,,否,1,江勁彥,進德體育館,(三) 09-10 體育教室三,80,2,60,限本系,,Specific Sports Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71025_1SPPE0006610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000690
123,71023,運二,田徑(三),,組選修,,否,1,劉元凱,進德體育館,(三) 01-02 田徑場,80,1,42,限本系,,Track and Field III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71023_1SPPE0010810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001133
124,71022,運二,羽球(一),,系必選,,否,1,張家昌,進德體育館,(二) 07-08 羽球場,80,3,60,限本系,,Badminton I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71022_1SPPE0010610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000726
125,71021,運二,武術(一),,系必修,,否,1,游晴惠,進德體育館,(二) 05-06 綜合球場-籃球,80,2,70,限本系,,Chinese Martial Arts I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71021_1SPPE0002710.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001170
126,71020,運二,體操(三),,組選修,,否,1,陳金羚,進德體育館,(二) 03-04 體操教室,80,2,28,限本系,,Gymnastics III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71020_1SPPE0010910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901259
127,71019,運二,排球(一),,系必選,,否,1,黃健倫,進德體育館,(一) 05-06 綜合球場-排球,80,0,46,限本系,,Volleyball I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71019_1SPPE0012610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901359
128,71018,運二,舞蹈(一),,系必修,,否,1,鍾孟玲,進德體育館,(一) 03-04 韻律教室,80,2,60,限本系,,Dancing I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71018_1SPPE0013110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000695
129,71017,運二,棒壘球(一),,組選修,,否,1,陳威成,進德體育館,(一) 01-02 師大校區棒壘場,80,1,45,限本系,,Baseball and Softball I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71017_1SPPE0012810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900627
130,71016,運一,解剖生理學,,系必修,,否,3,蔡忠昌,進德體育館,(五) 02-04 體育教室一,80,54,54,限本系,,Human Anatomy and Physiology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71016_1SPPE0114730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000688
131,71015,運一,游泳(一),,系必修,,否,1,林璇,王金平游泳館,(四) 07-08 本校游泳館,80,51,51,限本班,,Swimming I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71015_1SPPE0011410.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901193
132,71014,運一,籃球(一),,系必選,,否,1,葉懷喃,進德體育館,(四) 05-06 綜合球場-籃球,80,48,55,限本系,,Basketball I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71014_1SPPE0012110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901241
133,71013,運一,國際禮儀,,組選修,,否,3,林彣瑾,進德體育館,(四) 03-04、14 體育教室一,80,38,39,限本系,,International  Etiquette,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71013_1SPPE0140030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901032
134,71012,運一,運動專長訓練,,系必修,,否,1,陳怡汶蘇泰源,進德體育館,(三) 11-12 體育教室三,80,52,52,限本系,,Specific Sports Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/71012_1SPPE0006610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001128
