學年度,學期,分類,學制,cluster標籤,課程名稱,英文課程名稱,開課班別(代表),科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
113,2,專業課程,碩博士班,專題/論文,多變量AI應用專題研究,Multivariable AI applications,工博一,電機與機械科技學系,科技學院,3,張紹勳,2,2,31218研討室,0.05,3,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31077_1TCIE1228830.pdf
113,2,專業課程,碩博士班,專題/論文,工程與技術教育專題研究,Thematic Studies Engineering and Technology Education,工博一,電機與機械科技學系,科技學院,3,石文傑,1,0,08-09、14 31219研討室,0.3,1.5,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31076_1TCIE1192430.pdf
113,2,專業課程,碩博士班,一般課程,高等研究法,Advanced Research Method,工博一,電機與機械科技學系,科技學院,3,張菽萱,2,7,31213研討室,0.35,1.285714286,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31075_1TCIE1063030.pdf
113,2,專業課程,碩博士班,一般課程,資料探勘,Data Mining,工碩一,電機與機械科技學系,科技學院,3,陳德發劉泄嬉,4,5,31601,0.45,1.666666667,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31074_1TCIE2218030.pdf
113,2,專業課程,碩博士班,熱門課程,研究法(二),Research Method II,工碩一,電機與機械科技學系,科技學院,3,吳錦章廖錦文,3,2,31506,0.35,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31073_1TCIE2067630.pdf
113,2,專業課程,碩博士班,一般課程,高等統計學,Advanced Statistics in Psychology & Guidance,工碩一,電機與機械科技學系,科技學院,3,張紹勳,1,7,31218研討室,0.3,1.5,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31072_1TCIE2025130.pdf
113,2,專業課程,碩博士班,專題/論文,論文指導(一),Thesis Supervision I,工碩博,電機與機械科技學系,科技學院,3,論文,0,0,,0.35,1.285714286,0,1,
113,2,專業課程,碩博士班,熱門課程,專題研究(二),Research II,工碩博,電機與機械科技學系,科技學院,1,盧建余賴元隆陳狄成黃維澤,2,5,31213研討室,0.32,1.3125,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31070_1TCIE3201310.pdf
113,2,專業課程,碩博士班,熱門課程,書報討論(二),Seminar II,工碩博,電機與機械科技學系,科技學院,1,羅志成陳德發劉晉嘉姚凱超廖錦文,2,5,31221會議室,0.466666667,1.095238095,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31069_1TCIE3187010.pdf
113,2,專業課程,碩博士班,熱門課程,產業實務專題研討(四),Seminar on Industry Internship IV,鑄造產攜專班二,鑄造產攜專班二,,2,陳狄成方俊修,6,5,31213研討室,0.18,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31068_1TCIE0221720.pdf
113,2,專業課程,碩博士班,熱門課程,機械材料,Materials of Mechanical Engineering,鑄造產攜專班二,鑄造產攜專班二,,3,陳宗明,6,2,31213研討室,0.18,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31067_1TCIE0164030.pdf
113,2,專業課程,碩博士班,一般課程,產業實務(四),Industry Internship IV,鑄造產攜專班二,鑄造產攜專班二,,3,劉晉嘉羅志成,6,7,31213研討室,0.18,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31066_1TCIE0221630.pdf
113,2,專業課程,碩博士班,熱門課程,應用數學(二),Applied Mathematics II,鑄造產攜專班二,鑄造產攜專班二,,3,盧建余,5,2,31213研討室,0.18,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31065_1TCIE0221530.pdf
113,2,專業課程,碩博士班,一般課程,產業實務(二),Industry Internship II,機電產攜專班一,機電工程學系,工學院,3,廖錦文吳佳軒陳德發,6,6,31212研討室,0.14,3,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31064_1TCIE0221030.pdf
113,2,專業課程,碩博士班,熱門課程,電子電路,Electronic Circuits,機電產攜專班一,機電工程學系,工學院,3,廖錦文,6,3,31506,0.14,3,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31063_1TCIE0072330.pdf
113,2,專業課程,學士班,一般課程,自動化機電整合技術應用,Application of Technology for Automatic Control of Mechatronic Systems,工四乙,電機與機械科技學系,科技學院,3,陳飛旭,1,7,31213研討室,0.08,3.75,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31062_1TCIE0186130.pdf
113,2,專業課程,學士班,熱門課程,職業倫理,Occupational Ethics,工四甲,電機與機械科技學系,科技學院,3,羅志成,3,2,33102,0.5,1.2,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31061_1TCIE0211830.pdf
113,2,專業課程,學士班,熱門課程,創意性設計,Creative Engineering Design,工四甲,電機與機械科技學系,科技學院,3,羅志成,1,2,33102,0.4,1.3,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31060_1TCIE0208230.pdf
113,2,專業課程,學士班,一般課程,產品開發研修(一),The Study of Project Design and Manufacturing I,工三乙,電機與機械科技學系,科技學院,2,王志中吳佳軒方俊修陳德發黃維澤,3,9,31221會議室 09 31221會議室,0.72,1.083333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31059_1TCIE0177420.pdf
113,2,專業課程,學士班,一般課程,產品開發研修(一),The Study of Project Design and Manufacturing I,工三乙,電機與機械科技學系,科技學院,2,王志中吳佳軒方俊修陳德發黃維澤,3,9,31221會議室 09 31221會議室,0.72,1.083333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31059_1TCIE0177420.pdf
113,2,專業課程,學士班,熱門課程,機電整合製造技術,Manu Facturing Technology of Mechatronic Integration System,工三乙,電機與機械科技學系,科技學院,3,陳文中,5,5,31505,0.38,1.052631579,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31058_1TCIE0180330.pdf
113,2,專業課程,學士班,熱門課程,能源與動力,Energy and Power,工三乙,電機與機械科技學系,科技學院,3,賴柔雨,5,2,33305教室,0.44,2.045454545,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31057_1TCIE0208530.pdf
113,2,專業課程,學士班,熱門課程,工業配電,Electric  Power Distribution in Industry,工三乙,電機與機械科技學系,科技學院,3,黃維澤,4,5,31212研討室,0.12,1.833333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31056_1TCIE0016630.pdf
113,2,專業課程,學士班,熱門課程,電力電子學,Power Electronics,工三乙,電機與機械科技學系,科技學院,3,黃川桂,4,2,33304教室,0.72,1.277777778,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31055_1TCIE0072530.pdf
113,2,專業課程,學士班,熱門課程,微處理機技術,Microprocessor Technology,工三乙,電機與機械科技學系,科技學院,3,王志中,3,5,31601,0.38,1.157894737,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31054_1TCIE0179330.pdf
113,2,專業課程,學士班,熱門課程,演算法,Computer Algorithms,工三乙,電機與機械科技學系,科技學院,3,方俊修,3,2,33305教室,0.2,2.7,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31053_1TCIE0188430.pdf
113,2,專業課程,學士班,一般課程,結構設計,Structural Design,工三甲,電機與機械科技學系,科技學院,3,陳定宏,2,10,31212研討室,0.54,1.444444444,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31052_1TCIE0208430.pdf
113,2,專業課程,學士班,專題/論文,電機與電子群教學實習,Practicum in Electrical Cluster,工三乙,電機與機械科技學系,科技學院,2,廖錦文,2,0,07-09、14 34102,0.44,1.090909091,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31051_1TCIE0187520.pdf
113,2,專業課程,學士班,熱門課程,電機機械,Electric Machinery,工三乙,電機與機械科技學系,科技學院,3,吳佳軒,2,2,33102,0.72,1.083333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31050_1TCIE0017430.pdf
113,2,專業課程,學士班,一般課程,工業管理,Industrial Management,工三乙,電機與機械科技學系,科技學院,3,廖興國,1,5,33303,0.74,1.054054054,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31049_1TCIE0049730.pdf
113,2,專業課程,學士班,一般課程,產品開發研修(一),The Study of Project Design and Manufacturing I,工三甲,電機與機械科技學系,科技學院,2,陳宗明賴元隆陳狄成劉晉嘉楊學成,3,9,31101演講廳 09 31101演講廳,0.72,1.027777778,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31048_1TCIE0177420.pdf
113,2,專業課程,學士班,一般課程,產品開發研修(一),The Study of Project Design and Manufacturing I,工三甲,電機與機械科技學系,科技學院,2,陳宗明賴元隆陳狄成劉晉嘉楊學成,3,9,31101演講廳 09 31101演講廳,0.72,1.027777778,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31048_1TCIE0177420.pdf
113,2,專業課程,學士班,熱門課程,機電整合製造技術,Manu Facturing Technology of Mechatronic Integration System,工三甲,電機與機械科技學系,科技學院,3,陳文中,5,2,31505,0.36,1.111111111,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31047_1TCIE0180330.pdf
113,2,專業課程,學士班,熱門課程,科技創作與實務,Technology Creation and Practice,工三甲,電機與機械科技學系,科技學院,3,楊學成,4,5,33302教室,0.28,1.785714286,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31046_1TCIE0216730.pdf
113,2,專業課程,學士班,熱門課程,流體力學(一),Fluid Mechanics I,工三甲,電機與機械科技學系,科技學院,3,劉晉嘉,3,2,33304教室,0.74,1.648648649,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31045_1TCIE0026930.pdf
113,2,專業課程,學士班,熱門課程,機械設計(一),Mechanical Engineering Design I,工三甲,電機與機械科技學系,科技學院,3,陳宗明,2,5,33202,0.74,1.108108108,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31044_1TCIE0028030.pdf
113,2,專業課程,學士班,一般課程,虛擬儀控技術,Virtual instrumentation technology,工三甲,電機與機械科技學系,科技學院,3,姚凱超,1,5,教學一館33204,0.34,1.352941176,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31042_1TCIE0218630.pdf
113,2,專業課程,學士班,熱門課程,機械群教學實習,Practicum in Mechnical Cluster,工三甲,電機與機械科技學系,科技學院,2,廖興國,1,1,33304教室,0.38,0.894736842,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31041_1TCIE0187620.pdf
113,2,專業課程,學士班,熱門課程,應用日語(二),Applied Japanese II,工二乙,電機與機械科技學系,科技學院,3,潘兆祥,5,5,33304教室,0.38,1.526315789,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31040_1TCIE0192030.pdf
113,2,專業課程,學士班,熱門課程,進階程式設計,Advanced Programming Design,工二乙,電機與機械科技學系,科技學院,3,陳宗明,5,2,電四教室,0.72,0.972222222,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31039_1TCIE0223530.pdf
113,2,專業課程,學士班,一般課程,電腦數值控制機械,Computer Numerical Control Machinery,工二乙,電機與機械科技學系,科技學院,3,柯銘源,3,8,31603,0.56,1.142857143,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31038_1TCIE0167230.pdf
113,2,專業課程,學士班,熱門課程,模具設計與製造實務,Mold Design and Manufacturing Practice,工二乙,電機與機械科技學系,科技學院,3,陳狄成,3,5,31603,0.36,1.222222222,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31037_1TCIE0223930.pdf
113,2,專業課程,學士班,熱門課程,模具設計與製造技術,Mold Design and Manufacturing Technology,工二乙,電機與機械科技學系,科技學院,3,陳狄成,3,2,31603,0.4,1.05,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31036_1TCIE0178130.pdf
113,2,專業課程,學士班,一般課程,材料力學(一),Mechanics of Materials I,工二乙,電機與機械科技學系,科技學院,3,賴元隆,2,8,33305教室 14 33305教室,0.78,1.051282051,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31035_1TCIE0027930.pdf
113,2,專業課程,學士班,一般課程,材料力學(一),Mechanics of Materials I,工二乙,電機與機械科技學系,科技學院,3,賴元隆,2,8,33305教室 14 33305教室,0.78,1.051282051,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31035_1TCIE0027930.pdf
113,2,專業課程,學士班,熱門課程,熱力學(一),Thermodynamics I,工二乙,電機與機械科技學系,科技學院,3,劉晉嘉,2,2,33404,0.78,1.871794872,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31034_1TCIE0026330.pdf
113,2,專業課程,學士班,一般課程,機械材料,Materials of Mechanical Engineering,工二乙,電機與機械科技學系,科技學院,3,陳宗明,1,5,33304教室,0.72,1.166666667,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31033_1TCIE0164030.pdf
113,2,專業課程,學士班,熱門課程,進階程式設計,Advanced Programming Design,工二甲,電機與機械科技學系,科技學院,3,林韋辰,5,5,經世館32101,0.76,1.052631579,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31032_1TCIE0223530.pdf
113,2,專業課程,學士班,熱門課程,訊號與系統,Signals and Systems,工二甲,電機與機械科技學系,科技學院,3,方俊修,4,5,33305教室,0.8,1.25,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31031_1TCIE0044130.pdf
113,2,專業課程,學士班,熱門課程,電路學(二),Electric Circuits II,工二甲,電機與機械科技學系,科技學院,3,盧建余,3,5,33303,0.54,2.296296296,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31030_1TCIE0017030.pdf
113,2,專業課程,學士班,熱門課程,工程數學(二),Engineering Mathematics II,工二甲,電機與機械科技學系,科技學院,3,盧建余,3,2,33303,0.44,1.136363636,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31029_1TCIE0025230.pdf
113,2,專業課程,學士班,一般課程,人機介面,Human & Computer Interface,工二甲,電機與機械科技學系,科技學院,3,石文傑,1,5,31314研究室,1.4,0.535714286,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31028_1TCIE0068430.pdf
113,2,專業課程,學士班,熱門課程,邏輯設計實務,Digital Logic Design Practice,工二甲,電機與機械科技學系,科技學院,3,陳德發,2,2,31601,0.3,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31027_1TCIE0223630.pdf
113,2,專業課程,學士班,熱門課程,邏輯設計技術,Digital Logic Design Technology,工二甲,電機與機械科技學系,科技學院,3,陳德發,1,2,31601,0.46,1.086956522,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31026_1TCIE0179730.pdf
113,2,專業課程,學士班,熱門課程,靜力學,Statics,工一乙,電機與機械科技學系,科技學院,3,陳狄成,4,5,33202,0.84,1.761904762,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31025_1TCIE0215330.pdf
113,2,專業課程,學士班,一般課程,電腦輔助製造技術,Computer-Aided Manufacturing Technology,工一乙,電機與機械科技學系,科技學院,3,賴元隆,3,5,31205研討室,1.56,0.615384615,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31024_1TCIE0215430.pdf
113,2,專業課程,學士班,熱門課程,微積分(二),Calculus II,工一乙,電機與機械科技學系,科技學院,3,楊學成,2,5,33304教室,0.78,0.923076923,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31023_1TCIE0025730.pdf
113,2,專業課程,學士班,熱門課程,程式設計,Program Design,工一乙,電機與機械科技學系,科技學院,3,賴元隆,2,2,31603,0.8,1.275,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31022_1TCIE0050630.pdf
113,2,專業課程,學士班,專題/論文,多軸加工系統之模擬與技術,Simulation and technology of multi-axis machining systems,工一乙,電機與機械科技學系,科技學院,3,劉晉嘉,1,0,08-09、14 31603,0.4,1,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31021_1TCIE0227730.pdf
113,2,專業課程,學士班,一般課程,多軸加工系統之模擬與實務,Simulation and practice of multi-axis machining system,工一乙,電機與機械科技學系,科技學院,3,劉晉嘉,1,5,31603,0.44,0.954545455,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31020_1TCIE0227830.pdf
113,2,專業課程,學士班,熱門課程,程式設計,Program Design,工一甲,電機與機械科技學系,科技學院,3,黃維澤,5,5,工學院EB211,0.86,1.139534884,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31019_1TCIE0050630.pdf
113,2,專業課程,學士班,熱門課程,電機實務,Electrical Practice,工一甲,電機與機械科技學系,科技學院,3,廖錦文,4,5,31506,0.44,1.045454545,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31018_1TCIE0223230.pdf
113,2,專業課程,學士班,熱門課程,電子實務,Electronic Practice,工一甲,電機與機械科技學系,科技學院,3,黃川桂,4,5,31503電子電路實驗室,0.4,1.05,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31017_1TCIE0223130.pdf
113,2,專業課程,學士班,一般課程,微積分(二),Calculus II,工一甲,電機與機械科技學系,科技學院,3,盧建余,2,7,33303,0.78,2.307692308,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31016_1TCIE0025730.pdf
113,2,專業課程,學士班,熱門課程,電子學(二),Electronics II,工一甲,電機與機械科技學系,科技學院,3,黃川桂,2,2,33304教室,0.466666667,1.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31015_1TCIE0016830.pdf
113,2,專業課程,學士班,一般課程,工業4.0導論,Introduction to Industry 4.0,工一甲,電機與機械科技學系,科技學院,3,張菽萱郭伯仁,1,5,33305教室,0.76,1.157894737,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31014_1TCIE0224830.pdf
113,2,專業課程,碩博士班,一般課程,技職教育專題研究,Special Topics on Technical Vocational Education,技職行管夜碩二,技術及職業教育研究所,科技學院,2,廖興國,1,10,31221會議室,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31013_1TCIEE174020.pdf
113,2,專業課程,碩博士班,一般課程,跨領域專題研究,Special Topics in Interdisciplinary Research,技職行管夜碩二,技術及職業教育研究所,科技學院,2,姚凱超,2,10,31221會議室,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31012_1TCIEE220620.pdf
113,2,專業課程,碩博士班,一般課程,書報討論(二),Seminar II,技職行管夜碩二,技術及職業教育研究所,科技學院,1,黃維澤,2,10,31221會議室,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/31011_1TCIEE000710.pdf
