序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
435,55006,工學位碩二,論文Thesis,無檔案No file,,系必修,,是,0,,,,20,0,1,限本班,
436,55005,工學位碩一,人工智慧Artificial Intelligence,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/55005_1EIMP2105930_EN.pdf,系選修,,是,3,楊文然,教學二館,(三) 05-07 34203,20,17,16,可跨班系,
437,55004,工學位碩一,人工智慧物聯網系統設計AIoT,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/55004_1EIMP2100930.pdf,系選修,,是,3,張家濟,工學院,(五) 02-04 資工電腦教室(二),20,15,15,可跨班系,
438,55003,工學位碩一,超大型積體電路設計VLSI design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/55003_1EIMP2105330_EN.pdf,系選修,,是,3,陳冠宏,工學院,(一) 05-07 E404教室,20,7,9,可跨班系,
439,55002,工學位碩一,科技英文寫作Scientific & Technical English Writing,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/55002_1EIMP2105830_EN.pdf,系選修,,是,3,柯宗憲,工學院,(二) 05-07 E523實驗室,35,16,29,可跨班系,
440,55001,工學位碩一,書報討論(一)Seminar I,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/55001_1EIMP2100120_EN.pdf,系必修,,是,2,賴永齡,工學院,(五) 08-09 EB226,20,16,16,可跨班系,
441,54047,日資工系(專班),軟體發展專題(一)Topics in Software Development I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54047_1EICS0027420.pdf,系必修,,否,2,施明毅,,,1,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」
442,54046,資工碩一,數位積體電路設計Digital Integrated Circuit Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54046_1EICS2142030.pdf,系選修,,否,3,易昶霈,工學院,(四) 05-07 資工電腦教室(二),20,17,9,限本系,
443,54045,人工智慧應用服務碩士在職專班三,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54045_1EICSE159900.pdf,系必修,,否,0,論文,,,30,0,4,限本系,
444,54044,人工智慧應用服務碩士在職專班一,Python程式設計Python programming,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54044_1EICSE160530.pdf,系選修,,否,3,詹益禎,工學院,(一) 10-12 資工電腦教室(一),30,0,14,限本班,
445,54043,人工智慧應用服務碩士在職專班二,智慧行銷與數位轉型Intelligent Marketing and Digital Transformation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54043_1EICSE161330.pdf,系選修,,否,3,易昶霈,工學院,(五) 10-12 資工電腦教室(一),30,0,19,限本班,
446,54042,人工智慧應用服務碩士在職專班二,智慧物聯網實務Practice of Intelligent Internet of Things,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54042_1EICSE161830.pdf,系選修,,否,3,丁德榮,工學院,(二) 10-12 資工電腦教室(二),30,0,17,限本班,
447,54041,人工智慧應用服務碩士在職專班二,研究專題(一)Project of Research I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54041_1EICSE159630.pdf,系必修,,否,3,黃耀賢易昶霈蕭如淵丁德榮施明毅伍朝欽陳伯岳詹益禎,工學院,(六) 02-04 資工研討室(二),30,0,17,限本班,
448,54040,人工智慧應用服務碩士在職專班一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54040_1EICSE159420.pdf,系必修,,否,2,張英超,工學院,(三) 10-11 資工研討室(二),30,0,13,限本班,
449,54039,人工智慧應用服務碩士在職專班一,人工智慧Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54039_1EICSE160230.pdf,系選修,,否,3,黃耀賢,工學院,(二) 10-12 資工電腦教室(一),30,0,15,限本班,
450,54038,資工二,JAVA程式設計Java Programming,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54038_1EICS0026030.pdf,系選修,,否,3,李志朗,工學院,(二) 10-12 工學院EB211,55,3,58,限本系,
451,54037,資工碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,45,3,46,限本系,
452,54036,資工碩二,進階書報討論Advanced Seminar,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54036_1EICS2151710.pdf,系必修,,否,1,鄧德雋,工學院,(五) 05-06 資工研討室(一),40,5,39,限本系,
453,54035,資工碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,40,5,39,限本系,
454,54034,資工碩一,軟體發展專題研究(一)Research on Software Development Ⅰ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54034_1EICS2153120.pdf,系必修,,否,2,蕭如淵,工學院,(六) 05-06 資工研討室(一),20,14,15,限本班,
455,54033,資工碩一,系統整合專題研究(一)Research on System Integration Ⅰ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54033_1EICS2152920.pdf,系必修,,否,2,伍朝欽,工學院,(六) 05-06 資工電腦教室(二),20,9,9,限本班,
456,54032,資工碩一,網路通訊專題研究(一)Research on Network Communication Ⅰ,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54032_1EICS2152720.pdf,系必修,,否,2,詹益禎,工學院,(六) 05-06 資工電腦教室(一),20,4,6,限本班,
457,54031,資工碩一,書報討論Seminar,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54031_1EICS2133810.pdf,系必修,,否,1,陳仁德,工學院,(五) 05-06 資工研討室(二),35,24,32,可跨班系,
458,54030,資工碩一,數位影像處理Digital Image Processing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54030_1EICS2017230.pdf,系選修,,否,3,蕭如淵,工學院,(五) 02-04 資工研討室(二),20,15,14,限本系,
459,54028,資工碩一,超大型積體電路系統設計VLSI System Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54028_1EICS2019330.pdf,系選修,,否,3,陳仁德,工學院,(三) 02-04 資工研討室(二),20,14,30,限本系,
460,54027,資工碩一,類神經網路Neural Networks,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54027_1EICS2133130.pdf,系選修,,否,3,施明毅,工學院,(一) 05-07 資工電腦教室(二),35,17,18,限本系,
461,54026,資工碩一,物聯網Internet of Things,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54026_1EICS2155830.pdf,系選修,,否,3,張英超,工學院,(二) 02-04 資工電腦教室(二),35,1,6,可跨班系,
462,54025,資工碩一,快速雛型系統設計Fast Prototype System Design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54025_1EICS2019530_EN.pdf,系選修,,是,3,陳伯岳,工學院,(二) 02-04 資工電腦教室(一),40,12,15,可跨班系,
463,54024,資工碩一,無線區域網路Wireless Local Area Network,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54024_1EICS2025630.pdf,系選修,,否,3,詹益禎,工學院,(一) 05-07 資工研討室(二),35,6,13,限本系,
464,54023,資工碩一,科技英文導讀與寫作Reading and Writing of Technical Articles,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54023_1EICS2014530.pdf,系選修,,否,3,陳伯岳,教學二館,(一) 02-04 34304,40,20,38,可跨班系,
465,54022,資工四,軟體發展專題(二)Topics in Software Development II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54022_1EICS0027520.pdf,系必修,,否,2,蕭如淵,工學院,(六) 01-04 資工研討室(一),50,25,25,限本班,
466,54021,資工四,系統整合專題(二)Topics in System Integration II,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54021_1EICS0020220.pdf,系必修,,否,2,張家濟陳仁德,工學院,(六) 01-04 資工電腦教室(二),50,12,16,限本班,
467,54020,資工四,網路通訊專題(二)Topics in Network Communication II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54020_1EICS0024920.pdf,系必修,,否,2,張英超,工學院,(六) 01-04 資工電腦教室(一),50,10,10,限本班,
468,54019,資工四,企業資訊應用實務(二)Hands on Lab of Information System for Enterprise II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54019_1EICS0130330.pdf,系選修,,否,3,劉秋良,工學院,(一) 02-04 資工電腦教室(一),50,14,15,限本系,
469,54018,資工三,資訊科技科教材教法Instructional Materials and Methods for Informational Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54018_1EICS0159020.pdf,系選修,,否,2,鄭曜忠,教學大樓,(一) 11-12 T401,50,10,16,可跨班系,
470,54017,資工三,機器學習Machine Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54017_1EICS0156430.pdf,系選修,,否,3,施明毅,工學院,(五) 02-04 資工電腦教室(一),57,47,55,限本系,
471,54016,資工三,高科技專利取得與攻防High Tech Patent Application and Protection,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54016_1EICS0131230.pdf,系選修,,否,3,易昶霈,教學一館,(五) 07-09 33401教室,57,53,69,限本系,
472,54015,資工三,專家系統Expert Systems,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54015_1EICS0024130.pdf,系選修,,否,3,賴聯福,工學院,(四) 05-07 資工電腦教室(一),57,84,66,限本系,
473,54014,資工三,資料探勘Data Mining,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54014_1EICS0022530.pdf,系選修,,否,3,施明毅,工學院,(四) 02-04 資工電腦教室(一),67,65,58,限本系,
474,54013,資工三,計算機視覺Computer Vision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54013_1EICS0020730.pdf,系選修,,否,3,黃耀賢,工學院,(三) 05-07 資工電腦教室(一),57,0,46,限本系,
475,54012,資工三,計算機演算法Computer Algorithms,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54012_1EICS0021530.pdf,系必修,,否,3,丁德榮,教學一館,(三) 02-04 33202,70,63,69,限本系,
476,54011,資工三,人工智慧Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54011_1EICS0019930.pdf,系選修,,否,3,丁德榮,教學二館,(二) 06-08 34304,57,52,51,限本系,
477,54010,資工三,作業系統Operating Systems,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54010_1EICS0023230.pdf,系必修,,否,3,蕭如淵,教學一館,(二) 02-04 33401教室,70,69,66,限本系,
478,54009,資工二,硬體描述語言Hardware Description Language,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54009_1EICS0017630.pdf,系選修,,否,3,陳仁德,教學二館,(四) 02-04 34304,75,57,64,可跨班系,
479,54008,資工二,離散數學Discrete Mathematics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54008_1EICS0014930.pdf,系必修,,否,3,詹益禎,教學二館,(三) 05-07 34103,80,1,64,可跨班系,
480,54007,資工二,電腦網路Computer Networks,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54007_1EICS0128330.pdf,系必修,,否,3,張英超,工學院,(三) 02-04 資工電腦教室(一),51,62,62,可跨班系,
481,54006,資工二,資料結構Data Structure,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54006_1EICS0022430.pdf,系必修,,否,3,鄧德雋,教學一館,(二) 06-08 33401教室,51,53,64,限本系,
482,54005,資工二,電子學(一)Electronics I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54005_1EICS0016530.pdf,系必修,,否,3,張家濟,工學院,(一) 02-04 EB214,51,55,61,限本系,
483,54004,資工一,程式設計Program Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54004_1EICS0022030.pdf,系必修,,否,3,黃耀賢,工學院,(二) 06-08 資工電腦教室(一),60,51,59,限本班,
484,54003,資工一,微積分(一)Calculus I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54003_1EICS0015030.pdf,系必修,,否,3,易昶霈,教學二館,(二) 02-04 34304,60,51,60,限本班,
485,54002,資工一,計算機技術Practicum in Computer,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54002_1EICS0021320.pdf,系必修,,否,2,賴聯福,工學院,(一) 05-08 資工電腦教室(一),60,52,61,限本系,
486,54001,資工一,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/54001_0CCGE0177920.pdf,校必(通識),,否,2,易昶霈陳仁德,教學二館,(五) 05-06 34102,50,0,55,限本班,大二~大四生如要修習，以線上加簽方式
487,53054,國際電子二,電子技術(一)Electronic Technology I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53054_1EIEL0020320.pdf,系必修,,否,2,林得裕,工學院,(五) 05-08 EB214,50,0,21,限本班,
488,53053,電子一,程式設計Programming Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53053_1EIEL0031030.pdf,系必修,,否,3,鄭傑元,工學院,(五) 06-08 E406,50,13,17,限本班,此課程供國際專修部學生優先選課。Priority enrollment for students of the International Foundation Program.
489,53052,電子一,計算機概論Introduction to Computer Science,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53052_1EIEL0030830.pdf,系必修,,否,3,黃其泮吳宗益,工學院,(三) 02-04 E404教室,50,9,16,限本班,此課程供國際專修部學生優先選課。Priority enrollment for students of the International Foundation Program.
490,53051,電子一,微積分(一)Calculus I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53051_1EIEL0007130.pdf,系必修,,否,3,陳偉立,教學二館,(一) 03-04、09 34204,70,58,69,限本班,
491,53050,電子二,電子學(一)Electronics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53050_1EIEL0014630.pdf,系必修,,否,3,林得裕,教學二館,(二) 06-08 34204,50,50,61,限本系,
492,53049,電子一,程式設計Programming Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53049_1EIEL0031030.pdf,系必修,,否,3,張孟洲,力行館,(四) 02-04 力行館31102,60,52,65,限本班,
493,53048,國際電子二,工程數學(二)Engineering Mathematics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53048_1EIEL0005430.pdf,系必修,,否,3,洪萬鑄,教學二館,(五) 02-04 34304,50,21,21,限本班,
494,53046,國際電子二,電路學(二)Circuit Theory II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53046_1EIEL0014930.pdf,系必修,,否,3,張錦法,教學一館,(二) 06-08 33304教室,50,21,21,限本班,
495,53045,電子二,數位邏輯設計技術Digital Logic Design Lab,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53045_1EIEL0020520.pdf,系選修,,否,2,黃其泮,力行館,(三) 05-08 力行館31102,60,2,40,限本系,
496,53044,國際電子二,電子學(一)Electronics I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53044_1EIEL0014630.pdf,系必修,,否,3,陳勛祥,教學二館,(一) 06-08 34304,50,21,21,限本班,
497,53043,電子碩一,無線通訊網路Wireless Communications and Networks,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53043_1EIEL2149330.pdf,系選修,,否,3,熊大為,教學二館,(四) 06-08 34304,20,4,13,限本系,
498,53042,電子碩一,天線分析與設計專論Topics in Antenna Analysis and Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53042_1EIEL2165830.pdf,系選修,,否,3,洪萬鑄,工學院,(三) 05-07 E414,20,3,5,限本系,
499,53041,電子碩一,編碼理論Coding Theory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53041_1EIEL2164730.pdf,系選修,,否,3,陳棟洲,工學院,(三) 02-04 E414,20,2,3,限本系,
500,53039,電子碩一,數位通訊Digital Communication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53039_1EIEL2015630.pdf,系選修,,否,3,陳棟洲,工學院,(二) 02-04 E414,20,3,4,限本系,
501,53038,電子碩一,微波積體電路設計Microwave Integrated Circuit Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53038_1EIEL2023730.pdf,系選修,,否,3,何明華,工學院,(一) 06-08 E414,20,3,9,限本系,
502,53036,電子碩一,微波工程Microwave Engineering,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53036_1EIEL2163630.pdf,系選修,,否,3,洪萬鑄,工學院,(一) 02-04 E414,20,3,6,限本系,
503,53035,電子碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,1,23,限本系,當學期申請學位考試者，務必選修「論文」，俾便取得口試之資格。
504,53034,電子碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,50,2,22,限本系,
505,53033,電子碩二,書報討論(三)Seminar III,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53033_1EIEL2035110.pdf,系必修,,否,1,吳宗益陳偉立熊大為,工學院,(五) 06-07 E422研討室,45,2,21,限本系,
506,53032,電子碩一,書報討論(一)Seminar I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53032_1EIEL2003610.pdf,系必修,,否,1,吳宗益陳偉立熊大為,工學院,(五) 06-07 E408電子系會議室,45,20,28,限本系,
507,53031,電子碩一,深度學習Deep Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53031_1EIEL2165130.pdf,系選修,,否,3,張孟洲,工學院,(四) 06-08 E404教室,20,2,19,限本系,
508,53030,電子碩一,數位積體電路設計Digital Integrated Circuits Design,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53030_1EIEL2029830_EN.pdf,系選修,,否,3,陳冠宏,工學院,(三) 05-07 E406,20,1,11,限本系,
509,53029,電子碩一,光電子學Optoelectronics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53029_1EIEL2028330.pdf,系選修,,否,3,柯宗憲,教學二館,(三) 02-04 34204,20,17,22,限本系,
510,53027,電子碩一,超大型積體電路佈局設計VLSI Circuit Layout Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53027_1EIEL2023830.pdf,系選修,,否,3,陳勛祥,工學院,(二) 02-04 E406,20,12,22,可跨班系,
511,53026,電子碩一,半導體元件及材料特性分析Analysis of Semiconductor Devices and Materials,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/53026_1EIEL2027230.pdf,系選修,,否,3,黃瑞賢,教學一館,(一) 06-08 33301教室,20,10,23,限本系,
