序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
157,80057,日外校大學,日本史(二)Histroy of Japan(II),無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
158,80056,日外校大學,臺灣史History of Taiwan,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
159,80055,日外校大學,西洋近古史(二)Western History: The 16th-to-18th Century (II),無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
160,80054,日外校大學,世界通史General World History,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
161,80053,日外校大學,中臺灣的山海文化The View of the Mountain and the Seamidle Sea Culture,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
162,80051,日外校大學,史學方法Historiography,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
163,80050,日外校大學,畫史與畫論Painting History and Painting Theory,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
164,80049,日外校大學,臺灣原住民史The History of Taiwan Natives,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
165,80048,日外校大學,中國社會史Chinese Social History,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
166,80047,日外校大學,臺灣家族史History of Taiwanese Lineage,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
167,80046,日外校大學,會計學實習(二)Accounting Practice II,無檔案No file,,自由選修,,否,0,校際教師,,,50,0,1,限本班,聯合大學「本課程網路選課人數未達開課人數，請洽開課單位。」
168,80045,日外校大學,會計學(二)Accounting II,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,聯合大學「本課程網路選課人數未達開課人數，請洽開課單位。」
169,80044,日外校大學,中階西班牙文(二)Spanish(IV),無檔案No file,,自由選修,,否,2,校際教師,,,1,0,1,限本班,國立臺中教育大學「本課程網路選課人數未達開課人數，請洽開課單位。」
170,80043,日外校大學,作業研究Operation Research,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立台中科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」
171,80042,日外校大學,電磁學二Electromagnetic II,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
172,80041,日外校大學,刑法分則(二)Criminal Law: Specific Provisions(II),無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
173,80040,日外校大學,行政法(二)Administrative Law (II),無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
174,80039,日外校大學,身分法實例研習Seminar on Family & Succession Laws,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
175,80038,日外校大學,德國法學導論Introduction to the German Law,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
176,80037,日外校大學,智慧財產權法Intellectual Property Law,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
177,80036,日外校大學,專利法Patent Law,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
178,80035,日外校大學,法學緒論(二)Introduction to Law II,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立臺北大學「本課程網路選課人數未達開課人數，請洽開課單位。」
179,80034,日外校大學,經濟學概論Introduction to Economics,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立臺北大學「本課程網路選課人數未達開課人數，請洽開課單位。」
180,80033,日外校大學,民意調查Public Opinion and Survey,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,東吳大學「本課程網路選課人數未達開課人數，請洽開課單位。」
181,80031,日外校大學,微分方程Differential Equations,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立台中教育大學「本課程網路選課人數未達開課人數，請洽開課單位。」
182,80030,日外校大學,個別化教育計畫的理念與實施Concept and Practice of Individualized Education Program,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立臺中教育大學「本課程網路選課人數未達開課人數，請洽開課單位。」
183,80029,夜外校大學,社會語言學Sociolinguistics,無檔案No file,,自由選修,,否,2,校際教師,,,30,0,1,限本班,至東海大學上課
184,80028,日外校大學,企業倫理與社會責任Business Ethics and Social Responsibility,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,朝陽科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」
185,80027,日外校大學,民用航空法Civil Aviation Law,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,朝陽科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」
186,80026,日外校大學,民法債編總論(二)Civil Law: General Principiples of Contracts and Torts (II),無檔案No file,,自由選修,,否,2,校際教師,,,50,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
187,80025,日外校大學,民法物權(二)Civil Law: Property Right (II),無檔案No file,,自由選修,,否,2,校際教師,,,50,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
188,80024,日外校大學,數值分析(一)Numerical Analysis(I),無檔案No file,,自由選修,,否,3,校際教師,,,2,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
189,80023,日外校碩士班,性諮商研究與實務Studies and Practices in Sex Counseling,無檔案No file,,自由選修,,否,3,校際教師,,,20,0,1,限本班,國立臺南大學「本課程網路選課人數未達開課人數，請洽開課單位。」
190,80022,日外校碩士班,兒童遊戲治療Child Play Therapy,無檔案No file,,自由選修,,否,3,校際教師,,,20,0,1,限本班,中山醫學大學「本課程網路選課人數未達開課人數，請洽開課單位。」
191,80021,日外校大學,伴侶與家族諮商Couple and Family Counseling,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立臺中教育大學「本課程網路選課人數未達開課人數，請洽開課單位。」
192,80020,日外校大學,社會安全網計畫與實務Social Safety-net Programs in Taiwan,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,東海大學「本課程網路選課人數未達開課人數，請洽開課單位。」
193,80019,日外校碩士班,足球Soccer,無檔案No file,,自由選修,,否,1,校際教師,,,20,0,1,限本班,國立台灣體育運動大學「本課程網路選課人數未達開課人數，請洽開課單位。」
194,80018,日外校博士班,職場倫理Work Ethics,無檔案No file,,自由選修,,否,2,校際教師,,,20,0,1,限本班,修平科技大學
195,80017,日外校大學,工程測量Engineering Surveying,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,2,限本班,逢甲大學「本課程網路選課人數未達開課人數，請洽開課單位。」
196,80016,日外校大學,刑法總則(二)Criminal Law: General Principles (II),無檔案No file,,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
197,80015,日外校大學,智慧財產權法Intellectual Property Law,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
198,80014,日外校大學,複變函數論Functions of Complex Variables,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
199,80013,日外校大學,統計學Statistics,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
200,80009,日外校碩士班,超大型積體電路訊號處理架構設計Design of VLSI DSP Singal processing Architecture,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,0,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
201,80007,日外校博士班,現代詩創作專題A Study of Chinese Modem Poetry,無檔案No file,,自由選修,,否,3,校際教師,,,20,0,1,限本班,清華大學
202,80006,日外校大學,手球Handball,無檔案No file,,自由選修,,否,1,校際教師,,,50,0,1,限本班,國立體育大學「本課程網路選課人數未達開課人數，請洽開課單位。」
203,80005,日外校大學,基本通訊實驗Lab in Communication Systems,無檔案No file,,自由選修,,否,1,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
204,80004,日外校大學,數位訊號處理Digital Signal Processing,無檔案No file,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
205,80002,日外校大學,運動管理學Sport Management,無檔案No file,,自由選修,,否,3,校際教師,,,50,0,3,限本班,國立台灣體育運動大學「本課程網路選課人數未達開課人數，請洽開課單位。」
206,80001,日外校大學,國學導讀Introduction to Sinology,無檔案No file,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」
207,78066,公共事務夜碩一,刑事政策專題研究Seminar on Criminal Policy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78066_1SPPCE162920.pdf,系選修,,否,2,劉青峰,白沙大樓,(四) 10-13 公研C,30,0,18,限本系,單週四上課；第一次上課日期2/20
208,78065,公育碩一,國際機構與制度專題研究The Issues of International Institutions and Regim,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78065_1SPPC2156730.pdf,系選修,,否,3,劉青峰,白沙大樓,(三) 03-05 公研C,20,7,8,限本系,
209,78064,公共事務夜碩一,地方治理專題研究Seminar on Local governance studies,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78064_1SPPCE149020.pdf,系選修,,否,2,劉兆隆,白沙大樓,(二) 10-13 公研C,30,0,19,限本系,單週二上課；第一次上課日期2/18
210,78063,公共事務夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78063_1SPPCE146400.pdf,系必修,,否,0,論文,,,30,0,22,限本系,
211,78062,公共事務夜碩二,論文指導Thesis Supervision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78062_1SPPCE146340.pdf,系必修,,否,4,論文,,,30,0,13,限本班,
212,78061,公共事務夜碩一,地方財政專題研究seminar on local public finance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78061_1SPPCE159120.pdf,系選修,,否,2,張嘉仁,白沙大樓,(一) 10-13 公研C,30,0,11,限本系,雙週一上課；第一次上課日期2/24
213,78060,公共事務夜碩一,人權專題研究Seminar on Human Rights Issues,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78060_1SPPCE144320.pdf,系選修,,否,2,洪翠娥,白沙大樓,(五) 10-13 公研C,30,0,13,限本系,單週五上課；第一次上課日期2/21
214,78059,公共事務夜碩一,當前公共治理專題研究Seminar on Current Public Governance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78059_1SPPCE148120.pdf,系必修,,否,2,黃建銘,白沙大樓,(三) 10-13 公研C,30,0,12,限本班,雙週三上課；第一次上課日期2/26
215,78057,公共事務夜碩一,社區營造專題研究Seminar on the Community Building in Taiwan,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78057_1SPPCE145220.pdf,系選修,,否,2,鄭依萍,白沙大樓,(三) 10-13 公研C,30,0,12,限本系,單週三上課；第一次上課日期2/19
216,78056,公共事務夜碩一,國際現勢專題研究Seminar on International current Affairs,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78056_1SPPCE160420.pdf,系選修,,否,2,李其澤,白沙大樓,(二) 10-13 公研C,30,0,7,限本系,雙週二上課；第一次上課日期2/25
217,78055,公育碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,5,16,限本系,
218,78054,公育碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,4,9,限本系,
219,78053,公育碩一,社會科學質化研究方法Qualitative Research  Methods for the Social Sciences,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/78053_1SPPC2009230.pdf,系必修,,否,3,鄭依萍,白沙大樓,(四) 07-09 公研A,20,6,7,限本系,
